prefix,title,primary,secondary,number,suffix,fuller form,birth date,death date,auth link,source
,,Atwater,Reginald Myers,,,,1892,1957,,lcnaf
,,Atwell,Helen M,,,,,,,lcnaf
,,Atwood,Albert William,,,,1879,1975,http://id.loc.gov/authorities/names/n95110782,lcnaf
,,Atwood,Margaret,,,,1939,,http://id.loc.gov/authorities/names/n79102766,lcnaf
,,Atwood,Orville E.,,,,1880,,,lcnaf
,,Auer,Leopold,,,,1845,1930,http://id.loc.gov/authorities/names/n81026496,lcnaf
,,Auperle,Eric M,,,,,,,lcnaf
,,Aupperle,Eric M,,,,,,http://id.loc.gov/authorities/names/nr92016715,lcnaf
,,Austin,Carolyn,,,,,,,lcnaf
,,Austin,Judson L,,,,,,,lcnaf
,,Austin,Mary Hunter,,,,1868,1934,http://id.loc.gov/authorities/names/n80145753,lcnaf
,,Austin,Warren Robinson,,,,1877,1963,,lcnaf
,,Autrey-Hunley,Carolyn,,,,,,,lcnaf
,,Averill,George R.,,,,1893,1971,,lcnaf
,,Avery,Noyes L,,,,,,,lcnaf
,,Avery,Sewell Lee,,,,1873,1960,http://id.loc.gov/authorities/names/no2008190070,lcnaf
,,Avery,Waldo A,,,,,,,lcnaf
,,Avila Camacho,Manuel,,,,1897,1955,http://id.loc.gov/authorities/names/n81149546,lcnaf
,,Axelrod,Solomon J.,,,Solomon Jacob,1912,1987,http://id.loc.gov/authorities/names/n81150235,lcnaf
,,Axelrod,Solomon Jacob,,,,1912,1987,,lcnaf
,,Axtelle,George E.,,,George Edward,1893,1974,http://id.loc.gov/authorities/names/n91076207,lcnaf
,,Aydelotte,Frank,,,,1880,1956,http://id.loc.gov/authorities/names/n50029781,lcnaf
,,Ayers,John C.,,,John Carr,1912,,http://id.loc.gov/authorities/names/nr92018740,lcnaf
,,Ayres,Clarence Edwin,,,,1891,1972,http://id.loc.gov/authorities/names/n79011158,lcnaf
,,Ayres,Francis O,,,,,,http://id.loc.gov/authorities/names/no2010124335,lcnaf
,,Ayres,William H.,,,William Hanes,1916,,http://id.loc.gov/authorities/names/n93027752,lcnaf
,,Babbitt,Irving,,,,1865,1933,http://id.loc.gov/authorities/names/n50031103,lcnaf
,,Babbitt,Rube S,,,,,,,lcnaf
,,Baber,George W.,,,George Wilbur,1898,1970,,lcnaf
,,Babicki,Andrew,,,,,,,lcnaf
,,Babson,Roger Ward,,,,1875,1967,http://id.loc.gov/authorities/names/nr88000942,lcnaf
,,Babst,Earl D.,,,,1870,1967,http://id.loc.gov/authorities/names/no98115213,lcnaf
,,Bach,Barbara,,,,,,,lcnaf
,,Bach,Ellen Botsford,,,,1877,1960,,lcnaf
,,Bach,Frank,,,,1948,,,lcnaf
,,Bach,Peggy,,,,1950,,,lcnaf
,,Bach,Waldo,,,,,,,lcnaf
,,Bachman,Werner E.,,,Werner Emmanuel,1901,1951,,lcnaf
,,Bachmann,Werner Emmanuel,,,,1901,,,lcnaf
,,Bachner,Arnie,,,,,,,lcnaf
,,Backus,C. K.,,,Charles K.,,,http://id.loc.gov/authorities/names/n85809178,lcnaf
,,Backus,Standish,,,,,,,lcnaf
,,Bacon,Daniel S.,,,,1839,1866,,lcnaf
,,Bacon,Deborah,,,,,,,lcnaf
,,Bacon,Elbridge F,,,,,,,lcnaf
,,Bacon,Mark Reeves,,,,1852,1941,http://id.loc.gov/authorities/names/no2009198695,lcnaf
,,Bader,Arno Lehman,,,,,,,lcnaf
,,Baer,Max A,,,,,,,lcnaf
,,Bagley,John Judson,,,,1832,1881,,lcnaf
,,Bagwell,Paul D,,,,,,,lcnaf
,,Bagwell,Paul Douglas,,,,1913,1973,http://id.loc.gov/authorities/names/no2008190236,lcnaf
,,Bahr,Golden C.,,,,1887,1919,,lcnaf
,,Bailey,Bea,,,,,,http://id.loc.gov/authorities/names/no2009070890,lcnaf
,,Bailey,Franklin H.,,,,1845,1914,,lcnaf
,,Bailey,John Moran,,,,1904,1975,http://id.loc.gov/authorities/names/n94105466,lcnaf
,,Bailey,L. H.,,,Liberty Hyde,1858,1954,http://id.loc.gov/authorities/names/n50017591,lcnaf
,,Bailey,Richard W,,,,,,http://id.loc.gov/authorities/names/n80005182,lcnaf
,,Bailey,Tom,,,,,,,lcnaf
,,Bailey,Vernon Howe,,,,1874,1953,http://id.loc.gov/authorities/names/no2003036753,lcnaf
,,Bailey,Vernon,,,,1864,1942,http://id.loc.gov/authorities/names/n82209481,lcnaf
,,Bailly de Messein,Joseph,,,,1774,1835,http://id.loc.gov/authorities/names/n91067629,lcnaf
,,Bain,Read,,,,1892,,,lcnaf
,,Bain,Read,,,,,,,lcnaf
,,Baird,Andrew C,,,,,,,lcnaf
,,Baird,Charles,,,,1870,1944,,lcnaf
,,Baird,Elizabeth Therese Fisher,,,,1810,1890,,lcnaf
,,Baird,John,,,,1860,,,lcnaf
,,Baird,Spencer Fullerton,,,,1823,1887,http://id.loc.gov/authorities/names/n50082080,lcnaf
,,Baits,Vera Burridge,,,,1892,1963,http://id.loc.gov/authorities/names/no2008190014,lcnaf
,,Bakalis,Hrissi,,,,,,,lcnaf
,,Bakalis,Pete,,,,,,,lcnaf
,,Bakeless,John Edwin,,,,1894,1978,http://id.loc.gov/authorities/names/n50020882,lcnaf
,,Baker,Art,,,,,,,lcnaf
,,Baker,Benjamin B.,,,,1840,,,lcnaf
,,Baker,Burton L.,,,Burton Lowell,1912,1978,,lcnaf
,,Baker,Deane,,,,,,,lcnaf
,,Baker,Frank Collins,,,,1867,1942,http://id.loc.gov/authorities/names/n87136992,lcnaf
,,Baker,Frederick A.,,,,1846,,,lcnaf
,,Baker,George Pierce,,,,1866,1935,http://id.loc.gov/authorities/names/n50020888,lcnaf
,,Baker,George Sumner,,,,,,,lcnaf
,,Baker,Henry B.,,,Henry Brooks,1837,1920,http://id.loc.gov/authorities/names/no91001162,lcnaf
,,Baker,Herbert F.,,,,1862,1930,,lcnaf
,,Baker,Howard Bigelow,,,,,,,lcnaf
,,Baker,Howard Henry,,,,1902,1964,http://id.loc.gov/authorities/names/no2010128220,lcnaf
,,Baker,Mary Ursula,,,,,,,lcnaf
,,Baker,Minnie Dell Sprague,,,,1858,1934,,lcnaf
,,Baker,Newton Diehl,,,,1871,1937,http://id.loc.gov/authorities/names/n86114582,lcnaf
,,Baker,Orrin,,,,,,,lcnaf
,,Baker,Oscar W,,,,,,,lcnaf
,,Baker,Purley Albert,,,,1858,1924,http://id.loc.gov/authorities/names/no97016703,lcnaf
,,Baker,Ray Stannard,,,,1870,1946,http://id.loc.gov/authorities/names/n84198048,lcnaf
,,Baker,Sheridan Warner,,,,1918,2000,http://id.loc.gov/authorities/names/n79076481,lcnaf
,,Baker,Wayne E,,,,,,http://id.loc.gov/authorities/names/n93043323,lcnaf
,,Baker,William F,,,,,,,lcnaf
,,Balch,Emily Greene,,,,1867,1961,http://id.loc.gov/authorities/names/n50017609,lcnaf
,,Balch,Nathaniel A.,,,Nathaniel Aldrich,1808,1894,,lcnaf
,,Bald,F. Clever,,,Frederick Clever,1897,1970,http://id.loc.gov/authorities/names/no97068662,lcnaf
,,Baldwin,C. W,,,,,,,lcnaf
,,Baldwin,Charles,,,,,,,lcnaf
,,Baldwin,Frank Conger,,,,1869,1945,http://id.loc.gov/authorities/names/nr93049607,lcnaf
,,Baldwin,Frank Dwight,,,,,,,lcnaf
,,Baldwin,Henry P.,,,Henry Porter,1814,1892,http://id.loc.gov/authorities/names/no91021187,lcnaf
,,Baldwin,Henry Porter,,,,1814,1892,http://id.loc.gov/authorities/names/no91021187,lcnaf
,,Baldwin,James Mark,,,,1861,1934,http://id.loc.gov/authorities/names/n79110535,lcnaf
,,Baldwin,R. W,,,,,,,lcnaf
,,Baldwin,Ralph Belknap,,,,1912,,http://id.loc.gov/authorities/names/n79081889,lcnaf
,,Baldwin,Raymond E.,,,Raymond Earl,1893,1986,http://id.loc.gov/authorities/names/n93022476,lcnaf
,,Baldwin,Richard L,,,,,,http://id.loc.gov/authorities/names/n94056519,lcnaf
,,Baldwin,Roger N.,,,Roger Nash,1884,1981,http://id.loc.gov/authorities/names/n50017585,lcnaf
,,Baldwin,Ruth Standish,,,,,,,lcnaf
,,Baldwin,William Henry,,,,1826,1909,,lcnaf
,,Balfour,Arthur James,,,,1848,1930,http://id.loc.gov/authorities/names/n50017666,lcnaf
,,Ball,George W.,,,,1909,,,lcnaf
,,Ball,John,,,,1794,1884,http://id.loc.gov/authorities/names/n95035082,lcnaf
,,Ball,Joseph H.,,,Joseph Hurst,1905,1993,http://id.loc.gov/authorities/names/no96015105,lcnaf
,,Ball,Robert P.,,,,1926,,,lcnaf
,,Ballantine,Arthur A.,,,Arthur Atwood,1883,,,lcnaf
,,Ballard,Clifford Bateman,,,,1887,1919,,lcnaf
,,Ballard,Florence,,,,1943,1976,http://id.loc.gov/authorities/names/n2007055922,lcnaf
,,Ballinger,Richard Achilles,,,,1858,1922,http://id.loc.gov/authorities/names/n81138776,lcnaf
,,Balls,A. K.,,,Arnold Kent,1891,1966,http://id.loc.gov/authorities/names/no2011170114,lcnaf
,,Balogh,Tivadar,,,,,,,lcnaf
,,Balogh,Tivadar,,,,,,,lcnaf
,,Balzhiser,Richard E,,,,,,http://id.loc.gov/authorities/names/n99010449,lcnaf
,,Bancroft,George,,,,1800,1891,http://id.loc.gov/authorities/names/n50036519,lcnaf
,,Bancroft,William L.,,,,1825,,,lcnaf
,,Bandemer,Paul A,,,,,,,lcnaf
,,Bandholtz,Harry Hill,,,,1864,1925,http://id.loc.gov/authorities/names/n2001023829,lcnaf
,,Banfield,William C.,,,,1961,,http://id.loc.gov/authorities/names/no96003563,lcnaf
,,Bank,Ted,,,,,,http://id.loc.gov/authorities/names/n87932009,lcnaf
,,Banks,A. A.,,,Allan A.,,,,lcnaf
,,Banning,Kendall,,,,1879,1944,http://id.loc.gov/authorities/names/n87845228,lcnaf
,,Bannon,Kenneth F,,,,,,,lcnaf
,,Banér,Johan G. R.,,,Johan Gustav Runeskeold,1861,1938,,lcnaf
,,Banér,Skulda V.,,,Skulda Vanadis,,,,lcnaf
,,Baraga,Frederic,,,,1797,1868,http://id.loc.gov/authorities/names/n82158356,lcnaf
,,Barbeau,Peter,,,,,,,lcnaf
,,Barbour,Edwin Scott,,,,,,,lcnaf
,,Barbour,Levi L.,,,Levi Lewis,1840,1925,http://id.loc.gov/authorities/names/n85809443,lcnaf
,,Barbour,Thomas,,,,1884,1946,http://id.loc.gov/authorities/names/n87825967,lcnaf
,,Bardwell,Jex,,,,,,,lcnaf
,,Bareng,T,,,,,,,lcnaf
,,Barkdull,Howard L.,,,,1887,,,lcnaf
,,Barker,Ernest F.,,,Ernest Franklin,1886,1970,http://id.loc.gov/authorities/names/no2008190075,lcnaf
,,Barkley,Alben William,,,,1877,1956,http://id.loc.gov/authorities/names/n79056767,lcnaf
,,Barnard,Christiaan,,,,1922,2001,http://id.loc.gov/authorities/names/n79090011,lcnaf
,,Barnard,Harry,,,,1906,1982,http://id.loc.gov/authorities/names/n86026218,lcnaf
,,Barnard,Ruth M,,,,,,,lcnaf
,,Barnes,Al,,,,1904,,,lcnaf
,,Barnes,Douglas,,,,,,,lcnaf
,,Barnes,Edward Larrabee,,,,1915,2004,http://id.loc.gov/authorities/names/n82005408,lcnaf
,,Barnes,Harry Elmer,,,,1889,1968,http://id.loc.gov/authorities/names/n79100184,lcnaf
,,Barnes,J. Milton,,,,1894,,,lcnaf
,,Barnes,Joseph,,,,,,,lcnaf
,,Barnes,M. H,,,,,,http://id.loc.gov/authorities/names/n82208655,lcnaf
,,Barnes,O. M.,,,Orlando Mack,1825,1899,http://id.loc.gov/authorities/names/n85828317,lcnaf
,,Barnes,Russell Curtis,,,,1897,,,lcnaf
,,Barnes,Russell,,,,,,http://id.loc.gov/authorities/names/n98043169,lcnaf
,,Barnes,Walter,,,,1880,,http://id.loc.gov/authorities/names/n92098949,lcnaf
,,Barnet,Richard J,,,,,,http://id.loc.gov/authorities/names/n79145594,lcnaf
,,Barnett,Douglas,,,,,,,lcnaf
,,Barnett,Leroy,,collector,,,,,lcnaf
,,Barney,Jane Lockwood,,,,,,,lcnaf
,,Barney,Roger Warren,,,,,,,lcnaf
,,Barney,Roger,,,,,,,lcnaf
,,Barnhizer,Daniel D,,,,,,http://id.loc.gov/authorities/names/no2008009563,lcnaf
,,Barr,Merle,,,,,,,lcnaf
,,Barrabee,Peter,,,,,,,lcnaf
,,Barrett,Albert M.,,,Albert Moore,1871,1936,http://id.loc.gov/authorities/names/no00081496,lcnaf
,,Barrett,Albert Moore,,,,1871,1936,http://id.loc.gov/authorities/names/no00081496,lcnaf
,,Barrett,Frank Aloysius,,,,1892,1962,http://id.loc.gov/authorities/names/n97087918,lcnaf
,,Barrett,Nell,,,,,,,lcnaf
,,Barritt,Loren S. and Marjorie Rabe Barritt,,,,,,,lcnaf
,,Barritt,Loren,,,,,,http://id.loc.gov/authorities/names/n85136669,lcnaf
,,Barron,Clarence Walker,,,,1855,1928,http://id.loc.gov/authorities/names/no2001090592,lcnaf
,,Barron,Sarah,,,,,,,lcnaf
,,Barrows,Alice P,,,,,,,lcnaf
,,Barrows,David P.,,,,1873,1954,http://id.loc.gov/authorities/names/no2012010411,lcnaf
,,Barrows,John Henry,,,,1847,1902,http://id.loc.gov/authorities/names/n86830749,lcnaf
,,Barry,John Stewart,,,,1802,1870,,lcnaf
,,Barrymore,Ethel,,,,1879,1959,http://id.loc.gov/authorities/names/n85151791,lcnaf
,,Bartee,John,,,,1904,,,lcnaf
,,Bartelme,Philip George,,,,1876,1954,,lcnaf
,,Bartels,Levi,,,,,,,lcnaf
,,Bartels,R. C. F.,,,Robert Christian Frank,,,http://id.loc.gov/authorities/names/nr92019342,lcnaf
,,Bartlett,Hamilton H,,,,,,,lcnaf
,,Bartlett,Harley Harris,,,,1886,1960,http://id.loc.gov/authorities/names/n85802228,lcnaf
,,Bartlett,Ilo H,,,,,,,lcnaf
,,Bartlett,Josephine K,,,,,,,lcnaf
,,Bartlett,Lynn M.,,,Lynn Mahlon,1904,1970,http://id.loc.gov/authorities/names/no2008189085,lcnaf
,,Bartlett,Robert H,,,,,,,lcnaf
,,Bartlett,W. H.,,,William Henry,1809,1854,http://id.loc.gov/authorities/names/n81050110,lcnaf
,,Barton,Bruce,,,,1886,1967,http://id.loc.gov/authorities/names/n86114512,lcnaf
,,Barton,Charles Morris,,,,,,,lcnaf
,,Baruch,Bernard M.,,,Bernard Mannes,1870,1965,http://id.loc.gov/authorities/names/n50023552,lcnaf
,,Barwin,Thomas W,,,,,,http://id.loc.gov/authorities/names/n94048331,lcnaf
,,Barzun,Jacques,,,,1907,2012,http://id.loc.gov/authorities/names/n79135237,lcnaf
,,Basch,Laura E.,,,,1911,,,lcnaf
,,Bashert,Beth,,,,,,,lcnaf
,,Bashert,Lisa Marshall,,,,,,,lcnaf
,,Bashford,James Whitford,,,,1849,1919,http://id.loc.gov/authorities/names/nr2001011133,lcnaf
,,Bass,Louis,,,,,,,lcnaf
,,Bassett,Anita Denniston,,,,,,http://id.loc.gov/authorities/names/n87152785,lcnaf
,,Bassett,David R.,,,,1928,,http://id.loc.gov/authorities/names/n86083718,lcnaf
,,Bassett,John Spencer,,,,1867,1928,http://id.loc.gov/authorities/names/n50018425,lcnaf
,,Bassett,Leslie,,,,1905,,,lcnaf
,,Bassett,Leslie,,,,1923,,http://id.loc.gov/authorities/names/n81062079,lcnaf
,,Batchelor,George,,,,1836,1923,http://id.loc.gov/authorities/names/no2005001988,lcnaf
,,Bates,Charles F.,,,Charles Franklin,,1922,,lcnaf
,,Bates,George C.,,,,1813,1886,,lcnaf
,,Bates,George Joseph,,,,1891,1949,,lcnaf
,,Bates,Harriet,,,,,,,lcnaf
,,Bates,Henry Moore,,,,1869,1949,http://id.loc.gov/authorities/names/no2001090656,lcnaf
,,Bates,LaMott G.,,,,1847,,,lcnaf
,,Bates,Marston,,,,1906,1974,http://id.loc.gov/authorities/names/n50006342,lcnaf
,,Battley,Joseph F.,,,,1893,,,lcnaf
,,Bauer,Elizabeth W,,,,,,,lcnaf
,,Bauer,Emil Gottlob,,,,,1894,,lcnaf
,,Baur,Emil Gottlob,,,,,1894,,lcnaf
,,Baur,George,,,,,,,lcnaf
,,Baxter,Benjamin Levi,,,,1815,1902,,lcnaf
,,Baxter,Dow Vawter,,,,1898,1965,http://id.loc.gov/authorities/names/no2009055731,lcnaf
,,Baxter,James Phinney,,,,1893,1975,http://id.loc.gov/authorities/names/n84803232,lcnaf
,,Baxter,Kenneth Stewart,,,,1883,,,lcnaf
,,Baxter,Percival Proctor,,,,1876,1969,http://id.loc.gov/authorities/names/n96060265,lcnaf
,,Bayard,Thomas F.,,,Thomas Francis,1828,1898,http://id.loc.gov/authorities/names/n85363344,lcnaf
,,Bayh,Birch,,,,1928,,http://id.loc.gov/authorities/names/n50005527,lcnaf
,,Bayne-Jones,Stanhope,,,,1888,1970,http://id.loc.gov/authorities/names/n88089806,lcnaf
,,Bazmore,Grace,,,,,,,lcnaf
,,Bazmore,Ray,,,,,,,lcnaf
,,Beach,William Edward,,,,,,,lcnaf
,,Beadle,Frank D.,,,,1899,,,lcnaf
,,Beakes,Samuel Willard,,,,1861,1927,http://id.loc.gov/authorities/names/no2008182928,lcnaf
,,Beal,Junius E.,,,Junius Emery,1860,1942,http://id.loc.gov/authorities/names/no2008186663,lcnaf
,,Beal,Junius Emery,,,,1860,1942,http://id.loc.gov/authorities/names/no2008186663,lcnaf
,,Beal,Rice Aner,,,,1823,1883,,lcnaf
,,Beal,William James,,,,1833,1924,http://id.loc.gov/authorities/names/no2005089998,lcnaf
,,Beall,Hayes,,,,,,,lcnaf
,,Bealle,Morris A.,,,Morris Allison,1891,1972,http://id.loc.gov/authorities/names/n87856762,lcnaf
,,Beaman,F. C.,,,Fernando C.,1814,1882,http://id.loc.gov/authorities/names/n90637392,lcnaf
,,Bean,John William,,,,1901,1987,,lcnaf
,,Bear,Fred,,,,,,http://id.loc.gov/authorities/names/n79076721,lcnaf
,,Beard,Charles Austin,,,,1874,1948,http://id.loc.gov/authorities/names/n80126170,lcnaf
,,Beard,Daniel Carter,,,,1850,1941,http://id.loc.gov/authorities/names/n50081691,lcnaf
,,Beardsley,Richard K,,,,,,,lcnaf
,,Beardsley,Richard K.,,,Richard King,1918,,,lcnaf
,,Beardsley,Richard K.,,,Richard King,1918,1978,http://id.loc.gov/authorities/names/nr93016275,lcnaf
,,Beasly,William Arthur,,,,,,,lcnaf
,,Beaty,John O.,,,John Owen,1890,1961,http://id.loc.gov/authorities/names/n80117283,lcnaf
,,Beauvais,Francis N,,,,,,,lcnaf
,,Beauvais,Francis N.,,,,1918,,,lcnaf
,,Beauvoir,Simone de,,,,1908,1986,http://id.loc.gov/authorities/names/n80005123,lcnaf
,,Beck,Dave,,,,1894,1993,http://id.loc.gov/authorities/names/n88120823,lcnaf
,,Beck,James M.,,,James Montgomery,1861,1936,http://id.loc.gov/authorities/names/n85813566,lcnaf
,,Beck,Joseph,,,,1887,,,lcnaf
,,Becker,Carl Lotus,,,,1873,1945,http://id.loc.gov/authorities/names/n79121326,lcnaf
,,Becker,Herman,,,,,,,lcnaf
,,Becker,May Lamberton,,,,1873,1958,http://id.loc.gov/authorities/names/n83328550,lcnaf
,,Beckley,Robert M,,,,,,http://id.loc.gov/authorities/names/n86858088,lcnaf
,,Beckley,Robert Mark,,,,1934,,,lcnaf
,,Beckley,Zoe,,,,,1961,,lcnaf
,,Beckman,Charles K,,,,,,,lcnaf
,,Beebe,Lorraine B.,,,Lorraine Boekeloo,,,,lcnaf
,,Beecher,Charles Emerson,,,,1856,1904,http://id.loc.gov/authorities/names/n79143074,lcnaf
,,Beekman,Lynwood,,,,,,,lcnaf
,,Beekman,Marvin E,,,,,,,lcnaf
,,Beeson,Lewis,,,,,,,lcnaf
,,Beeton,Alfred Merle,,,,1927,,http://id.loc.gov/authorities/names/n80164331,lcnaf
,,Begg,Victor,,,,,,,lcnaf
,,Begin,Menachem,,,,1913,1992,http://id.loc.gov/authorities/names/n79085130,lcnaf
,,Begole,Joshua Williams,,,,1815,1896,,lcnaf
,,Begole,Josiah Williams,,,,1815,1896,http://id.loc.gov/authorities/names/no2008116613,lcnaf
,,Behee,John Richard,,,,,,,lcnaf
,,Behn,Aphra,,,,1640,1689,http://id.loc.gov/authorities/names/n50006616,lcnaf
,,Behner,Frederick G.,,,,1874,1968,,lcnaf
,,Behnke,Larry,,,,1948,,,lcnaf
,,Behrens,Charles August,,,,1885,1950,,lcnaf
,,Belafonte,Harry,,,,1927,,http://id.loc.gov/authorities/names/n84028909,lcnaf
,,Belcher,Louis D.,,,,1939,,,lcnaf
,,Belden,Charles Francis Dorr,,,,1870,1931,http://id.loc.gov/authorities/names/no96013646,lcnaf
,,Belding,Anson Wood,,,,,,,lcnaf
,,Belfield,Henry Holmes,,,,1837,1912,http://id.loc.gov/authorities/names/n2003010966,lcnaf
,,Belknap,Charles Eugene,,,,1846,1929,http://id.loc.gov/authorities/names/n88667420,lcnaf
,,Belknap,Ralph Leroy,,,,1899,,,lcnaf
,,Belknap,Ralph Leroy,,,,1899,1960,http://id.loc.gov/authorities/names/no2010128148,lcnaf
,,Bell,Alexander Graham,,,,1847,1922,http://id.loc.gov/authorities/names/n79113947,lcnaf
,,Bell,Digby V.,,,,1784,1871,,lcnaf
,,Bell,Jack L.,,,,1904,,,lcnaf
,,Bell,James Franklin,,,,1856,1919,http://id.loc.gov/authorities/names/n98021891,lcnaf
,,Bell,Laird,,,,1883,1965,,lcnaf
,,Bell,Leon,,,,,,,lcnaf
,,Bell,Margaret,,,,1888,1969,,lcnaf
,,Bell,Rob,,,,,,,lcnaf
,,Belser,Karl J.,,,Karl Jacob,1902,1972,,lcnaf
,,Beman,Wooster Woodruff,,,,1850,1922,http://id.loc.gov/authorities/names/n84805201,lcnaf
,,Bemelmans,Ludwig,,,,1898,1962,http://id.loc.gov/authorities/names/n50007160,lcnaf
,,Bemis,Edward Webster,,,,1860,1930,http://id.loc.gov/authorities/names/n50012168,lcnaf
,,Bemis,Samuel Flagg,,,,1891,1973,http://id.loc.gov/authorities/names/n80013006,lcnaf
,,Ben-Gurion,David,,,,1886,1973,http://id.loc.gov/authorities/names/n50007677,lcnaf
,,BenDor,Jan,,,,,,,lcnaf
,,Bender,George Harrison,,,,1896,1961,http://id.loc.gov/authorities/names/no95055868,lcnaf
,,Benedict,Ruth,,,,1887,1948,http://id.loc.gov/authorities/names/n50029994,lcnaf
,,Benford,Harry,,,,,,http://id.loc.gov/authorities/names/n85073654,lcnaf
,,Beni,Jack A,,,,,,,lcnaf
,,Bennett,Flora,,,,,,,lcnaf
,,Bennett,Harry Herbert,,,,1892,1979,,lcnaf
,,Bennett,James O'Donnell,,,,1870,1940,http://id.loc.gov/authorities/names/n93017621,lcnaf
,,Bennett,John B.,,,John Bonifas,1905,1964,http://id.loc.gov/authorities/names/no2008183537,lcnaf
,,Bennett,John C.,,,John Coleman,1902,1995,http://id.loc.gov/authorities/names/n50008007,lcnaf
,,Bennett,Wallace F.,,,Wallace Foster,1898,1993,http://id.loc.gov/authorities/names/n87870686,lcnaf
,,Bennett,Wells Ira,,,,1888,,,lcnaf
,,Benninghoff,W. S,,,,,,http://id.loc.gov/authorities/names/n88627143,lcnaf
,,Bennish,Gloria,,,,,,,lcnaf
,,Bennison,Charles E.,,,,1917,,,lcnaf
,,Benson,Ezra Taft,,,,,,http://id.loc.gov/authorities/names/n50008042,lcnaf
,,Bentley,Alvin M.,,,Alvin Morell,1918,1969,http://id.loc.gov/authorities/names/no2008189557,lcnaf
,,Benton,William,,,,1900,1973,http://id.loc.gov/authorities/names/n50012170,lcnaf
,,Benz,Fred E.,,,,,1963,,lcnaf
,,Benítez,Jaime,,,,1908,2001,http://id.loc.gov/authorities/names/n88682582,lcnaf
,,Beozowski,John J,,,,,,,lcnaf
,,Berger,Carl F,,,,,,http://id.loc.gov/authorities/names/n88618828,lcnaf
,,Bergman,Walter,,,,1899,,,lcnaf
,,Bergmann,Frithjof,,,,,,http://id.loc.gov/authorities/names/n90657442,lcnaf
,,Berle,Adolf Augustus,,,,1895,1971,http://id.loc.gov/authorities/names/n50057238,lcnaf
,,Berlin,Lawrence S,,,,,,,lcnaf
,,Bernard,L. L.,,,Luther Lee,1881,1951,http://id.loc.gov/authorities/names/n79091510,lcnaf
,,Berndt,Raymond H,,,,,,,lcnaf
,,Bernstein,I. A,,,,,,http://id.loc.gov/authorities/names/n87807224,lcnaf
,,Bernstein,Leonard,,,,1918,1990,http://id.loc.gov/authorities/names/n50007704,lcnaf
,,Bernstein,Leonard,,,,,,,lcnaf
,,Bernstein,Richard B.,,,Richard Barry,1923,1990,http://id.loc.gov/authorities/names/n82019590,lcnaf
,,Berry,Michael,,,,1920,,http://id.loc.gov/authorities/names/n2007084178,lcnaf
,,Berry,Nabih,,,,,,,lcnaf
,,Bertch,Della Miles,,,,1861,,,lcnaf
,,Berthelot,Helen W,,,,,,http://id.loc.gov/authorities/names/n90727790,lcnaf
,,Bertolaet,Frederick W,,,,,,,lcnaf
,,Beselson,Bernard R.,,,,1912,,,lcnaf
,,Beston,Henry,,,,1888,1968,http://id.loc.gov/authorities/names/n78095527,lcnaf
,,Bestor,Arthur Eugene,,,,1879,1944,,lcnaf
,,Bethune,Mary McLeod,,,,1875,1955,http://id.loc.gov/authorities/names/n85022961,lcnaf
,,Bethune,Norman,,,,,,http://id.loc.gov/authorities/names/n78095629,lcnaf
,,Bettis,John T.,,,,1839,,,lcnaf
,,Betz,Esther,,,,,,,lcnaf
,,Beukema,John C.,,,,1888,1967,,lcnaf
,,Bevan,Elaine,,,,,,,lcnaf
,,Beveridge,Albert Jeremiah,,,,1862,1927,http://id.loc.gov/authorities/names/n50009527,lcnaf
,,Bevier,Jonathan,,,,,,,lcnaf
,,Bevis,Howard L.,,,Howard Landis,1885,1968,http://id.loc.gov/authorities/names/no96001900,lcnaf
,,Bezner,Frederick O,,,,,,,lcnaf
,,Bible,Alan,,,,1909,1988,http://id.loc.gov/authorities/names/n87834035,lcnaf
,,Bicknell,John W,,,,,,,lcnaf
,,Bicknell,W. H. W.,,,William Harry Warren,1860,1947,http://id.loc.gov/authorities/names/no97001892,lcnaf
,,Biddle,Francis,,,,1886,1968,http://id.loc.gov/authorities/names/n79054161,lcnaf
,,Biddle,George,,,,,,,lcnaf
,,Biddle,James,,,,1783,1848,http://id.loc.gov/authorities/names/n82148047,lcnaf
,,Biddle,John,,,,1792,1859,,lcnaf
,,Biddle,Nicholas,,,,1893,,http://id.loc.gov/authorities/names/n50011257,lcnaf
,,Bidlack,Russell E.,,,Russell Eugene,1920,,http://id.loc.gov/authorities/names/no91017295,lcnaf
,,Biederman,Myrtle,,,,,,,lcnaf
,,Bielenberg,Irma C.,,,Irma Christina,1891,,,lcnaf
,,Bielenberg,Irma,,,,1891,1981,,lcnaf
,,Bielskus,Tony,,,,,,,lcnaf
,,Bigby,Paul,,,,,,,lcnaf
,,Bigelow,John W.,,,,1896,1918,,lcnaf
,,Bigelow,Martha Mitchell,,,,1921,,http://id.loc.gov/authorities/names/n91062733,lcnaf
,,Bigelow,Melville Madison,,,,1846,1921,http://id.loc.gov/authorities/names/n82093882,lcnaf
,,Bigelow,Poultney,,,,1855,,,lcnaf
,,Bigelow,Samuel Lawrence,,,,1870,1947,http://id.loc.gov/authorities/names/no2003111455,lcnaf
,,Bigelow,William F.,,,William Frederick,1879,1966,http://id.loc.gov/authorities/names/n90644718,lcnaf
,,Billeau,Ewald H.,,,,1890,,,lcnaf
,,Billetdeaux,Neal,,,,,,,lcnaf
,,Billings,Alan G,,,,,,,lcnaf
,,Billings,Hiram K,,,,,,,lcnaf
