alumID,degree,startyr,endyr,field,type,schoolID
2003,AB,1901,1905,Ed,undergraduate,68
2004,MD,,1904,Med,undergraduate,68
2012,AB,1915,1919,Ed,undergraduate,68
2013,AB,1897,1901,Ed,undergraduate,68
1997,AB,1916,1920,Engl,undergraduate,68
1998,AB,1889,1893,,undergraduate,68
1999,AB,,1921,Engl,undergraduate,68
2005,,,1923,,undergraduate,68
2006,AB,1917,1921,,undergraduate,68
2007,AB,1917,1921,Ed,undergraduate,68
2008,BA,1898,1902,Law,undergraduate,68
2009,,1901,1903,,undergraduate,68
2010,,1903,1907,,undergraduate,68
2011,AB,1903,1907,Ed,undergraduate,68
2015,BS,1888,1892,Science,undergraduate,68
2017,AB,1892,1896,Ed,undergraduate,68
2018,AB,1902,1906,Ed,undergraduate,68
2020,AB,1901,1905,Ed,undergraduate,68
2021,,1912,1913,Ed,undergraduate,68
2022,B Ph,,1886,,undergraduate,68
2023,,1895,1896,Ed,undergraduate,68
2024,AB,1916,1920,Ed,undergraduate,68
2025,AB,1906,1910,Sci,undergraduate,68
2026,MD,,1889,Med,undergraduate,68
2027,AB,1893,1897,Ed,undergraduate,68
2029,AB,1893,1897,Soc Work,undergraduate,68
2030,AB,1906,1910,Math,undergraduate,68
2031,BA,1915,1919,Ed,undergraduate,68
2032,BS,1893,1897,Sci,undergraduate,68
2033,DDS,,1900,Dent,undergraduate,68
2034,MD,,1882,Med,undergraduate,68
2035,,1898,1900,,undergraduate,68
2036,AB,1915,1919,Ed,undergraduate,68
2037,,1885,1886,,undergraduate,68
2039,AB,1917,1921,Lib Sci,undergraduate,68
2041,AB,1917,1921,Pre Med,undergraduate,68
2042,AB,1919,1923,Lang,undergraduate,68
2043,,1903,1904,,undergraduate,68
2044,AB,1918,1922,,undergraduate,68
2045,AB,,1918,,undergraduate,68
2046,AB,1895,1899,Ed,undergraduate,68
2047,,1898,1899,,undergraduate,68
2048,AB,1916,1920,Ed,undergraduate,68
2049,,1892,1893,,undergraduate,68
2050,,1892,1893,ED,undergraduate,68
2051,AB,1915,1919,Ed,undergraduate,68
2052,AB,1907,1911,,undergraduate,68
2053,BA,1899,1901,,undergraduate,68
2054,,1890,1894,,undergraduate,68
2055,AB,1891,1895,Lib Sci,undergraduate,68
2056,AB,1919,1921,,undergraduate,68
2057,AB,1882,1886,Ed,undergraduate,68
2058,,1907,1909,,undergraduate,68
2059,BA,1910,1914,Music,undergraduate,68
2061,BA,1909,1913,Ed,undergraduate,68
2062,AB,,1893,Ed,undergraduate,68
2063,,1913,1916,,undergraduate,68
2064,AB,1907,1911,Ed,undergraduate,68
2065,AB,1919,1923,Lib Sci,undergraduate,68
2066,AB,1907,1911,Ed,undergraduate,68
2067,AB,1916,1920,Ed,undergraduate,68
2068,AB,1906,1910,Engl,undergraduate,68
2069,,1891,1892,,undergraduate,68
2070,BA,1920,1922,Ed,undergraduate,68
2071,AB,1919,1923,Ed,undergraduate,68
2072,LLB?,,1872,Law,undergraduate,68
2073,BA,1913,1917,,undergraduate,68
2074,,1916,1919,,undergraduate,68
2075,AB,1915,1919,Lib Sci,undergraduate,68
2076,MD,,1906,Med,undergraduate,68
2077,AB,1916,1920,Ed,undergraduate,68
2078,AB,1912,1916,Ed,undergraduate,68
2079,AB,1912,1916,Ed,undergraduate,68
2082,MD,,1899,Med,undergraduate,68
2083,,1890,1891,Ed,undergraduate,68
2084,AB,1874,1878,,undergraduate,68
2085,,1889,1903,Ed,undergraduate,68
2086,BS,,1922,Arch,undergraduate,68
2087,BS,1895,1899,Science,undergraduate,68
2088,AB,1909,1913,,undergraduate,68
2089,AB,1917,1921,Ed,undergraduate,68
2090,AB,1911,1915,Ed,undergraduate,68
2091,AB,1915,1919,Lib Sci,undergraduate,68
2092,,1880,1881,,undergraduate,68
2093,AB,1888,1892,Ed,undergraduate,68
2094,AB,1899,1903,Sci,undergraduate,68
2095,,1916,1917,,undergraduate,68
2096,AB,1902,1906,Soc Work,undergraduate,68
2097,AB,1916,1920,Ed,undergraduate,68
2098,,1891,1901,,undergraduate,68
2099,,1886,1887,Ed,undergraduate,68
2100,MD,,1898,Med,undergraduate,68
2101,,1912,1914,Ed,undergraduate,68
2103,MD,,1891,Med,undergraduate,68
2105,BA,1895,1899,Ed,undergraduate,68
2106,,1895,1896,Ed,undergraduate,68
2107,AB,1889,1905,Ed,undergraduate,68
2108,AB,1901,1905,Ed,undergraduate,68
2109,AB,1914,1918,,undergraduate,68
2110,,1896,1898,,undergraduate,68
2111,MD,,1901,Med,undergraduate,68
2112,BS,1890,1894,Sci,undergraduate,68
2113,BL,1894,1898,,undergraduate,68
2114,,1883,1896,Ed,undergraduate,68
2115,,1918,1922,,undergraduate,68
2116,,1913,1915,Ed,undergraduate,68
2117,AB,1918,1922,,undergraduate,68
2118,MD,,1890,Med,undergraduate,68
2119,AB,1906,1910,Engl,undergraduate,68
2120,AB,1914,1918,Lib Sci,undergraduate,68
2121,AB,1903,1907,Ed,undergraduate,68
2122,BA,1914,1918,,undergraduate,68
2123,AB,1889,1902,Engl,undergraduate,68
2124,AB,,1915,Sci,undergraduate,68
2125,BS,1916,1920,Chem,undergraduate,68
2126,,,1918,,undergraduate,68
2127,BL,,1900,Ed,undergraduate,68
2128,,1885,1886,,undergraduate,68
2129,AB,1894,1898,Ed,undergraduate,68
2130,AB,1894,1916,Ed,undergraduate,68
2131,,,1922,,undergraduate,68
2132,AB,1893,1897,Ed,undergraduate,68
2133,BS,1921,1923,Biol,undergraduate,68
2135,AB,1905,1909,,undergraduate,68
2136,AB,1884,1888,Ed,undergraduate,68
2137,AB,1919,1923,Soc Work,undergraduate,68
2138,,,1916,LSA,undergraduate,68
2139,PhC,,1919,Pharm,undergraduate,68
2140,AB,1904,1908,Ed,undergraduate,68
2141,MD,,1902,Med,undergraduate,68
2142,AB,1889,1893,Ed,undergraduate,68
2143,MD,,1888,Med,undergraduate,68
2144,AB,1897,1901,Ed,undergraduate,68
2145,MD,,1904,Med,undergraduate,68
2146,,1893,1897,Music,undergraduate,68
2149,,1900,1902,Ed,undergraduate,68
2150,AB,1919,1921,Sci,undergraduate,68
2153,,1919,1920,,undergraduate,68
2154,AB,1918,1922,Ed,undergraduate,68
2155,AB,1876,1880,Ed,undergraduate,68
2156,AB,1887,1891,,undergraduate,68
2157,AB,1914,1918,,undergraduate,68
2158,AB,1903,1907,Ed,undergraduate,68
2159,,1920,1921,,undergraduate,68
2160,PhB,1894,1898,Ed,undergraduate,68
2148,AB,1913,1917,,undergraduate,68
2161,BA,1906,1910,Ed,undergraduate,68
2162,AB,1903,1907,Ed,undergraduate,68
2163,AB,1919,1923,Soc Work,undergraduate,68
2164,AB,1911,1915,Ed,undergraduate,68
2165,AB,1901,1904,Ed,undergraduate,68
2166,,1890,1894,Ed,undergraduate,68
2167,BS,1899,1903,Ed,undergraduate,68
2168,AB,1881,1885,Ed,undergraduate,68
2169,AB,1904,1908,Ed,undergraduate,68
2170,MD,,1900,Med,undergraduate,68
2171,,1919,1921,,undergraduate,68
2172,B CE,,1915,Engineering,undergraduate,68
2173,,1897,1898,,undergraduate,68
2174,AB,1914,1918,Ed,undergraduate,68
2175,AB,1910,1914,,undergraduate,68
2176,AB,1913,1917,,undergraduate,68
2178,AB,1903,1907,Ed,undergraduate,68
2179,AB,1913,1917,Ed,undergraduate,68
2180,MD,1879,1880,Med,undergraduate,68
2181,BS,1905,1909,LibSci,undergraduate,68
2182,AB,1919,1923,Ed,undergraduate,68
2183,AB,1919,1923,Lib Sci,undergraduate,68
2184,,1892,1893,,undergraduate,68
2185,AB,1906,1910,Ed,undergraduate,68
2186,,1920,1923,,undergraduate,68
2187,BA,,1923,Ed,undergraduate,68
2189,AB,1896,1900,Ed,undergraduate,68
2231,AB,1898,1902,Ed,undergraduate,68
2191,,1890,1894,,undergraduate,68
2192,AB,1886,1890,Ed,undergraduate,68
2193,AB,1898,1902,Ed,undergraduate,68
2194,AB,1919,1923,,undergraduate,68
2195,AB,1915,1919,Ed,undergraduate,68
2196,AB,1917,1921,Ed,undergraduate,68
2197,Ph C,,1901,Pharm,undergraduate,68
2198,,1911,1912,,undergraduate,68
2199,,1882,1885,Ed,undergraduate,68
2200,AB,1915,1919,Music,undergraduate,68
2201,PhB,1894,1898,Lib Sci,undergraduate,68
2202,AB,,1921,Ed,undergraduate,68
2203,,1916,1918,Social Service,undergraduate,68
2204,AB,1919,1923,Bus,undergraduate,68
2205,AB,1900,1904,Ed,undergraduate,68
2206,AB,1913,1917,,undergraduate,68
2207,,1896,1898,Ed,undergraduate,68
2211,AB,1919,192,,undergraduate,68
2208,BA,1906,1910,Ed,undergraduate,68
2209,,1919,1921,Ed,undergraduate,68
2210,LSA,1903,1906,,undergraduate,68
2213,AB,1917,1921,Lang,undergraduate,68
2214,AB,1919,1923,Ed,undergraduate,68
2212,AB,,1922,Bus,undergraduate,68
2215,AB,1916,1920,Music,undergraduate,68
2216,AB,1910,1914,Ed,undergraduate,68
2217,BA,1919,1923,Ed,undergraduate,68
2218,AB,1899,1903,Ed,undergraduate,68
2219,AB,1897,1901,Ed,undergraduate,68
2220,,1901,1902,,undergraduate,68
2221,AB,1913,1917,Sci,undergraduate,68
2222,AB,1907,1911,,undergraduate,68
2223,AB,1910,1914,,undergraduate,68
2225,,1911,1912,Ed,undergraduate,68
2224,AB,1919,1923,Pre Law,undergraduate,68
2226,AB,1907,1911,Ed,undergraduate,68
2227,AB,1896,1898,,undergraduate,68
2228,AB,1900,1904,Ed,undergraduate,68
2229,BL,1890,1894,Ed,undergraduate,68
2230,BS,1917,1921,Sci,undergraduate,68
2232,AB,1917,1921,Ed,undergraduate,68
2233,AB,1895,1899,,undergraduate,68
2234,AB,1919,1923,Ed,undergraduate,68
2235,,1891,1894,,undergraduate,68
2237,PhB,1894,1898,Ed,undergraduate,68
2238,,1871,1874,Med,undergraduate,68
2239,AB,1892,1893,,undergraduate,68
2240,,1890,1892,,undergraduate,68
2241,AB,1914,1918,,undergraduate,68
2242,AB,1915,1917,Ed,undergraduate,68
2243,,,1922,Ed,undergraduate,68
2244,AB,1915,1919,Soc.Work,undergraduate,68
2245,BA,1888,1892,Ed,undergraduate,68
2246,AB,1918,1922,Ed,undergraduate,68
2247,AB,1915,1918,Ed,undergraduate,68
2248,AB,1915,1919,,undergraduate,68
2249,BL,1890,1894,Ed,undergraduate,68
2250,MD,,1899,Med,undergraduate,68
2251,AB,1909,1913,Ed,undergraduate,68
2252,AB,1918,1922,Ed,undergraduate,68
2253,BA,1918,1922,,undergraduate,68
2254,BA,,1923,Ed,undergraduate,68
2255,PhB,1893,1897,Ed,undergraduate,68
2256,BA,,1921,,undergraduate,68
2257,AB,,1915,,undergraduate,68
2258,,1909,1911,Lib Sci,undergraduate,68
2259,AB,,1893,Ed,undergraduate,68
2260,BA,,1897,Dent,undergraduate,68
2262,AB,1909,1913,Ed,undergraduate,68
2263,,1891,1893,,undergraduate,68
2264,,1885,1886,,undergraduate,68
2265,,1899,1901,,undergraduate,68
2266,,1895,1897,,undergraduate,68
2268,LSA,1895,1901,,undergraduate,68
2269,BS,,1899,Sci,undergraduate,68
2267,AB,1915,1919,Soc Work,undergraduate,68
2270,,1890,1891,,undergraduate,68
2272,AB,1917,1921,,undergraduate,68
2273,AB,1907,1908,Ed,undergraduate,68
2274,AB,1911,1915,Lang,undergraduate,68
2275,AB,,1908,Ed,undergraduate,68
2276,AB,1918,1922,,undergraduate,68
2277,AB,1917,1921,Ed,undergraduate,68
2278,,1877,1879,,undergraduate,68
2279,PhB,1893,1897,Ed,undergraduate,68
2280,,1893,1895,,undergraduate,68
2281,,1910,1912,,undergraduate,68
2282,AB,1897,1901,Ed,undergraduate,68
2283,AB,1916,1920,Ed,undergraduate,68
2284,AB,1920,1921,Soc Work,undergraduate,68
2285,AB,1914,1918,Ed,undergraduate,68
2286,PhB,1893,1894,Ed,undergraduate,68
2288,AB,1910,1914,Ed,undergraduate,68
2289,AB,1904,1908,,undergraduate,68
2290,AB,1909,1913,Ed,undergraduate,68
2291,AB,1917,1921,Ed,undergraduate,68
2292,AB,1900,1904,Ed,undergraduate,68
2293,AB,1912,1916,Ed,undergraduate,68
2294,AB,1918,1922,Ed,undergraduate,68
2295,BS,1917,1921,PreMed,undergraduate,68
2296,AB,,1923,,undergraduate,68
2297,,1891,1893,,undergraduate,68
2298,AB,1886,1890,Ed,undergraduate,68
2299,,1913,1914,,undergraduate,68
2300,AB,1901,1905,Ed,undergraduate,68
2301,AB,1919,1923,Ed,undergraduate,68
2302,AB,1917,1921,,undergraduate,68
2303,AB,1919,1923,,undergraduate,68
2305,AB,1909,1913,Ed,undergraduate,68
2306,,1893,1894,,undergraduate,68
2307,AB,1919,1923,Ed,undergraduate,68
2308,AB,1905,1909,Ed,undergraduate,68
2309,,1905,1906,Music,undergraduate,68
2310,AB,1912,1916,Ed,undergraduate,68
2311,AB,1919,1923,Ed,undergraduate,68
2312,,1902,1903,,undergraduate,68
2313,,1915,1917,,undergraduate,68
2314,,1896,1900,Pub Health,undergraduate,68
2315,AB,1919,1923,Ed,undergraduate,68
2316,,1904,1906,Ed,undergraduate,68
2319,,1918,1919,,undergraduate,68
2318,AB,1872,1876,Ed,undergraduate,68
2320,AB,1891,1895,Ed,undergraduate,68
2321,AB,1887,1891,Ed,undergraduate,68
2322,BS,1892,1896,Chem,undergraduate,68
2323,AB,1919,1923,Ed,undergraduate,68
2324,,1918,1921,,undergraduate,68
2325,,1894,1897,,undergraduate,68
2326,AB,1906,1910,Ed,undergraduate,68
2327,BA,1912,1916,Music,undergraduate,68
2328,MD,,1915,Med,undergraduate,68
2329,BA,1912,1916,Nursing,undergraduate,68
2330,AB,1898,1902,Ed,undergraduate,68
2331,AB,1882,1886,Ed,undergraduate,68
2333,PhB,1888,1892,Engl,undergraduate,68
2334,,1901,1902,,undergraduate,68
2335,AB,1919,1920,Ed,undergraduate,68
2336,AB,1919,1923,Chem,undergraduate,68
2338,AB,1914,1918,Lib Sci,undergraduate,68
2339,BA,1919,1923,Ed,undergraduate,68
2340,AB,1908,1912,Ed,undergraduate,68
2341,,,1901,,undergraduate,68
2342,,1899,1900,,undergraduate,68
2343,AB,1916,1920,Engl,undergraduate,68
2344,Dent,1909,1913,Dent,undergraduate,68
2345,DDS,,1914,Dent,undergraduate,68
2346,PhB,1881,1885,Lang,undergraduate,68
2347,BS,,1922,,undergraduate,68
2348,AB,1918,1922,Engl,undergraduate,68
2349,,1899,1900,Ed,undergraduate,68
2350,,1880,1881,,undergraduate,68
2352,BA,1919,1923,Ed,undergraduate,68
2353,,1913,1914,,undergraduate,68
2356,,1891,1894,,undergraduate,68
2354,MD,,1880,Med,undergraduate,68
2355,AB,1914,1918,Ed,undergraduate,68
2357,AB,1913,1917,Ed,undergraduate,68
2358,AB,1915,1917,Ed,undergraduate,68
2359,AB,,1919,Ed,undergraduate,68
2360,AB,1916,1920,Ed,undergraduate,68
2361,AB,1906,1910,Sci,undergraduate,68
2362,BA,1912,1916,Ed,undergraduate,68
2363,AB,1920,1924,,undergraduate,68
2364,AB,1912,1916,Ed,undergraduate,68
2365,AB,1899,1903,Sci,undergraduate,68
2337,,1889,1890,Ed,undergraduate,68
2366,AB,1896,1900,Ed,undergraduate,68
2367,AB,1911,1915,Ed,undergraduate,68
2369,AB,1909,1913,Ed,undergraduate,68
2370,AB,1905,1909,Ed,undergraduate,68
2371,BA,1919,1923,,undergraduate,68
2372,,1908,1911,,undergraduate,68
2373,BA,1919,1923,Ed,undergraduate,68
2374,,1886,1887,,undergraduate,68
2375,,1890,1892,Ed,undergraduate,68
2376,MD,,1877,Med,undergraduate,68
2377,AB,1908,1912,Ed,undergraduate,68
2378,,1907,1908,,undergraduate,68
2379,AB,1902,1906,Ed,undergraduate,68
2380,BA,1909,1913,,undergraduate,68
2381,AB,1918,1922,Ed,undergraduate,68
2382,AB,1916,1920,Sci,undergraduate,68
2383,,,1922,Engl.,undergraduate,68
2384,,1889,1891,,undergraduate,68
2385,,1917,1918,,undergraduate,68
2386,AB,1915,1918,,undergraduate,68
2387,AB,1894,1898,Ed,undergraduate,68
2388,AB,,1922,Ed,undergraduate,68
2389,AB,1910,1913,Ed,undergraduate,68
2391,kAB,1914,1916,Ed,undergraduate,68
2392,AB,,1923,Ed,undergraduate,68
2393,PhB,,1893,,undergraduate,68
2390,,,1923,Ed,undergraduate,68
2394,AB,,1913,Ed,undergraduate,68
2396,BS,1891,1895,Sci,undergraduate,68
2397,AB,1909,1913,Ed,undergraduate,68
2398,AB,1912,1916,Ed,undergraduate,68
2399,,1905,1906,,undergraduate,68
2400,AB,1903,1907,Soc.Work,undergraduate,68
2402,BA,1918,1922,,undergraduate,68
2403,BS,1894,1898,Sci,undergraduate,68
2405,AB,1880,1884,Ed,undergraduate,68
2406,AB,1916,1920,Ed,undergraduate,68
2407,,,,,undergraduate,68
2408,BS,1888,1892,Ed,undergraduate,68
2409,AB,1892,1896,Ed,undergraduate,68
2410,,1883,1885,Nat Sci,undergraduate,68
2411,,,1922,,undergraduate,68
2412,DDS,,1890,Dent,undergraduate,68
2413,PhB,1896,1900,Ed,undergraduate,68
2415,AB,1898,1902,Ed,undergraduate,68
2418,,1909,1911,,undergraduate,68
2419,Ph,1889,1893,Ed,undergraduate,68
2420,BA,1885,1889,Ed,undergraduate,68
2421,AB,1913,1917,Sci,undergraduate,68
2422,,1899,1903,Law,undergraduate,68
2423,PhB,1890,1894,Ed,undergraduate,68
2424,AB,1915,1919,Ed,undergraduate,68
2425,AB,1922,1923,Ed,undergraduate,68
2426,AB,1919,1923,Ed,undergraduate,68
2427,AB,1918,1922,Psychol,undergraduate,68
2428,,1915,1918,Ed,undergraduate,68
2429,,1892,1894,Art,undergraduate,68
2430,AB,1916,1920,Ed,undergraduate,68
2431,AB,,1921,Ed,undergraduate,68
2432,BA,1905,1909,Engl,undergraduate,68
2433,AB,1907,1911,Ed,undergraduate,68
2435,AB,1906,1910,Biol,undergraduate,68
2436,,,1923,Ed,undergraduate,68
2437,,1889,1890,,undergraduate,68
2438,,1880,1883,Ed,undergraduate,68
2439,PhB,1916,1920,Ed,undergraduate,68
2440,AB,1908,1912,Ed,undergraduate,68
2441,AB,1909,1913,Ed,undergraduate,68
2442,AB,1918,1922,,undergraduate,68
2444,BA,1918,1922,Math,undergraduate,68
2445,AB,1907,1911,Ed,undergraduate,68
2446,AB,1893,1897,Lib Sci,undergraduate,68
2447,LSA,1917,1918,,undergraduate,68
2448,AB,1904,1908,Ed,undergraduate,68
2449,,,,,undergraduate,68
2450,AB,1919,1923,Ed,undergraduate,68
2453,AB,,1922,Ed,undergraduate,68
2454,AB,1914,1918,,undergraduate,68
2455,AB,1918,1922,Ed,undergraduate,68
2456,AB,1915,1919,Ed,undergraduate,68
2457,,1891,1892,Ed,undergraduate,68
2458,AB,1917,1921,Ed,undergraduate,68
2459,,1904,1905,Med,undergraduate,68
2460,BA,1918,1922,,undergraduate,68
2461,AB,1913,1917,Ed,undergraduate,68
2462,BL,1879,1883,Ed,undergraduate,68
2463,AB,1899,1903,Ed,undergraduate,68
2464,AB,1913,1917,Ed,undergraduate,68
2465,AB,1918,1922,Ed,undergraduate,68
2466,,,1919,,undergraduate,68
2467,DDS,,1918,Dent,undergraduate,68
2468,AB,1916,1920,,undergraduate,68
2469,,1911,1913,Ed,undergraduate,68
2470,BL,1894,1898,,undergraduate,68
2471,AB,1917,1921,Ed,undergraduate,68
2472,LSA,1892,1894,,undergraduate,68
2473,AB,,1913,Ed,undergraduate,68
2474,,1894,1897,Ed,undergraduate,68
2475,,1898,1900,,undergraduate,68
2476,BA,1901,1905,Ed,undergraduate,68
2478,AB,1901,1905,Ed,undergraduate,68
2479,,1919,1920,,undergraduate,68
2480,AB,1919,1923,,undergraduate,68
2481,AB,1919,1923,Ed,undergraduate,68
2482,AB,1908,1912,Ed,undergraduate,68
2483,BA,1917,1921,Ed,undergraduate,68
2484,,1893,1895,Med,undergraduate,68
2486,,1915,1920,Ed,undergraduate,68
2487,AB,1905,1909,Ed,undergraduate,68
2489,AB,1901,1905,Ed,undergraduate,68
2490,AB,1906,1910,Ed,undergraduate,68
2492,AB,1912,1916,Ed,undergraduate,68
2493,AB,1907,1911,Ed,undergraduate,68
2494,AB,1918,1922,Ed,undergraduate,68
2495,AB,1919,1923,Ed,undergraduate,68
2496,MD,,1892,Med,undergraduate,68
2497,,1899,1900,,undergraduate,68
2498,AB,1885,1889,Lanag,undergraduate,68
2499,BA,1919,1923,Ed,undergraduate,68
2500,BA,1919,1923,Ed,undergraduate,68
2501,AB,1919,1923,Ed,undergraduate,68
2502,,1919,1921,,undergraduate,68
2503,,1906,1907,,undergraduate,68
2504,BA,1910,1914,,undergraduate,68
2505,,1896,1897,Music,undergraduate,68
2506,AB,1916,1920,Ed,undergraduate,68
2507,BA,1917,1921,Ed,undergraduate,68
2508,AB,1907,1911,Ed,undergraduate,68
2509,AB,1915,1916,Ed,undergraduate,68
2510,AB,,1919,Ed,undergraduate,68
2511,,1913,1914,,undergraduate,68
2513,,1916,1924,,undergraduate,68
2514,MD,,1890,Med,undergraduate,68
2515,AB,1918,1922,Ed,undergraduate,68
2516,PhB,,1891,Ed,undergraduate,68
2517,PhB,1887,1891,Ed,undergraduate,68
2518,BA,,1914,Ed,undergraduate,68
2519,,,1922,,undergraduate,68
2520,,1899,1900,,undergraduate,68
2523,BA,1914,1918,,undergraduate,68
2521,AB,1919,1923,,undergraduate,68
2522,,1914,1916,,undergraduate,68
2524,AB,1908,1910,,undergraduate,68
2525,,1913,1915,,undergraduate,68
2527,,1880,1882,Ed,undergraduate,68
2528,MD,,1892,Med,undergraduate,68
2529,AB,1918,1922,Ed,undergraduate,68
2530,,1893,1894,,undergraduate,68
2531,,1919,1921,Ed,undergraduate,68
2532,AB,1899,1903,,undergraduate,68
2533,AB,1887,1891,Ed,undergraduate,68
2534,,1887,1888,Ed,undergraduate,68
2535,BS,1889,1893,,undergraduate,68
2536,AB,1903,1907,Ed,undergraduate,68
2537,AB,1905,1909,Lang,undergraduate,68
2538,AB,1914,1918,Ed,undergraduate,68
2539,,1922,1923,,undergraduate,68
2540,AB,1896,1900,,undergraduate,68
2554,BA,1913,1917,Ed,undergraduate,68
2541,BA,1913,1917,,undergraduate,68
2543,,1897,1898,,undergraduate,68
2544,,1894,1896,,undergraduate,68
2545,MD,,1898,Med,undergraduate,68
2546,AB,1892,1896,Ed,undergraduate,68
2547,,1890,1892,Ed,undergraduate,68
2549,,1886,1889,,undergraduate,68
2550,AB,1918,1922,Ed,undergraduate,68
2551,AB,1888,1892,Ed,undergraduate,68
2552,,,1920,,undergraduate,68
2553,AB,,1915,Ed,undergraduate,68
2555,,,1892,Dent,undergraduate,68
2556,AB,1912,1916,Ed,undergraduate,68
2557,BA,1873,1877,Ed,undergraduate,68
2558,,1911,1912,Ed,undergraduate,68
2559,,1883,1885,Ed,undergraduate,68
2542,,1902,1903,Music,undergraduate,68
2560,,1920,1922,,undergraduate,68
2561,,,1894,MD,undergraduate,68
2562,AB,1905,1909,Ed,undergraduate,68
2563,AB,1916,1920,Ed,undergraduate,68
2564,LLB,,1874,Law,undergraduate,68
2565,,1892,1893,,undergraduate,68
2566,AB,1907,1911,Engl,undergraduate,68
2567,AB,1904,1908,Ed,undergraduate,68
2568,MD,,1910,Med,undergraduate,68
2569,,1900,1904,,undergraduate,68
2571,MD,,1896,Med,undergraduate,68
2573,PhB,1896,1900,Lang,undergraduate,68
2574,MD,,1893,Med,undergraduate,68
2575,AB,1912,1916,Ed,undergraduate,68
2594,AB,1905,1909,Ed,undergraduate,68
2576,AB,1909,1913,Ed,undergraduate,68
2577,AB,1918,1922,Ed,undergraduate,68
2578,AB,1897,1901,Ed,undergraduate,68
2579,AB,1906,1910,Ed,undergraduate,68
2580,AB,1913,1917,Ed,undergraduate,68
2582,AB,1898,1902,Ed,undergraduate,68
2583,BS,1903,1907,Sci,undergraduate,68
2584,BA,1904,1908,,undergraduate,68
2585,AB,1901,1905,Ed,undergraduate,68
2586,,1917,1919,,undergraduate,68
2587,AB,1917,1921,Ed,undergraduate,68
2588,,1882,1883,,undergraduate,68
2589,,1887,1891,Med,undergraduate,68
2590,BA,1914,1918,Ed,undergraduate,68
2591,AB,1899,1903,,undergraduate,68
2592,AB,1919,1923,Ed,undergraduate,68
2593,,1872,1875,,undergraduate,68
2595,AB,1917,1921,Ed,undergraduate,68
2596,AB,1898,1902,Hist,undergraduate,68
2597,BA,1917,1921,,undergraduate,68
2598,,1897,1898,,undergraduate,68
2599,,1894,1895,,undergraduate,68
2601,DDS,,1903,Dent,undergraduate,68
2602,,1920,1921,,undergraduate,68
2604,BA,1889,1893,Sci,undergraduate,68
2605,AB,1916,1920,Ed,undergraduate,68
2606,AB,1916,1920,Ed,undergraduate,68
2607,AB,1914,1918,Ed,undergraduate,68
2608,,1911,1915,,undergraduate,68
2609,AB,1917,1921,,undergraduate,68
2610,AB,1919,1923,Lib Sci,undergraduate,68
2611,AB,1917,1921,,undergraduate,68
2612,AB,1891,1895,Ed,undergraduate,68
2613,,1883,1884,Ed,undergraduate,68
2615,,,1903,,undergraduate,68
2616,AB,,1918,Ed,undergraduate,68
2617,AB,1909,1911,,undergraduate,68
2618,BSA,,,Arch,undergraduate,68
2620,,1902,1904,,undergraduate,68
2621,,1915,1920,Arch,undergraduate,68
2622,AB,1904,1908,Ed,undergraduate,68
2623,,1910,1911,,undergraduate,68
2625,,1891,1892,Med,undergraduate,68
2626,,1905,1907,,undergraduate,68
2627,BS,1918,1922,Sci,undergraduate,68
2628,AB,1903,1907,Ed,undergraduate,68
2629,AB,1919,1923,,undergraduate,68
2630,AB,1913,1917,Sci,undergraduate,68
2631,AB,1917,1921,Ed,undergraduate,68
2632,AB,1915,1919,Ed,undergraduate,68
2633,AB,1895,1905,,undergraduate,68
2634,,1905,1906,,undergraduate,68
2635,,1895,1896,,undergraduate,68
2636,,1878,1879,,undergraduate,68
2637,MD,,1888,Med,undergraduate,68
2638,AB,1911,1915,Ed,undergraduate,68
2639,AB,1892,1896,,undergraduate,68
2640,PhB,1895,1899,Ed,undergraduate,68
2641,BA,1917,1921,Engl,undergraduate,68
2642,,1879,1880,,undergraduate,68
2644,,1920,1921,,undergraduate,68
2645,,1916,1917,,undergraduate,68
2646,AB,1919,1923,Ed,undergraduate,68
2647,,1916,1918,,undergraduate,68
2648,AB,,1920,Ed,undergraduate,68
2649,AB,1893,1897,Ed,undergraduate,68
2650,AB,1890,1894,Ed,undergraduate,68
2651,AB,1919,1923,Ed,undergraduate,68
2652,AB,1919,1923,Ed,undergraduate,68
2653,AB,1888,1892,Ed,undergraduate,68
2654,BA,1916,1920,Ed,undergraduate,68
2655,AB,1916,1919,Engl,undergraduate,68
2656,AB,1871,1875,Ed,undergraduate,68
2657,AB,1912,1916,Ed,undergraduate,68
2661,AB,1895,1899,,undergraduate,68
2658,AB,1906,1910,Botany,undergraduate,68
2659,AB,1918,1922,Ed,undergraduate,68
2662,AB,1911,1915,Ed,undergraduate,68
2663,AB,1907,1911,,undergraduate,68
2664,AB,1881,1885,,undergraduate,68
2666,AB,1911,1915,Ed,undergraduate,68
2665,BL,1881,1885,,undergraduate,68
2667,BL,1892,1896,Ed,undergraduate,68
2668,AB,,1904,,undergraduate,68
2669,AB,1911,1915,Ed,undergraduate,68
2670,,1912,1914,Ed,undergraduate,68
2671,AB,1904,1908,Ed,undergraduate,68
2672,AB,1919,1923,Ed,undergraduate,68
2674,AB,1918,1922,Ed,undergraduate,68
2673,AB,1915,1919,,undergraduate,68
2676,,1917,1918,,undergraduate,68
2678,AB,1906,1910,Ed,undergraduate,68
2679,AB,1915,1919,Ed,undergraduate,68
